bucket,cache_key,topic_id,skill,location,hit_count,question,stored_answer,builder_answer,builder_id
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|division with remainders,y6m-mult-div,Division with remainders,quickCheck,10,Is $43 \div 5 = 8$ remainder $3$ correct?,"Yes, because $8 \times 5 + 3 = 43$ and $3$ is smaller than $5$.",,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|division with remainders,y6m-mult-div,Division with remainders,guidedPractice[0],10,$94 \div 4$,$23$ remainder $2$,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|division with remainders,y6m-mult-div,Division with remainders,guidedPractice[1],10,$128 \div 7$,$18$ remainder $2$,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|division with remainders,y6m-mult-div,Division with remainders,independentPractice[0],10,$76 \div 5$,$15$ remainder $1$,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|division with remainders,y6m-mult-div,Division with remainders,independentPractice[1],10,$165 \div 8$,$20$ remainder $5$,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|division with remainders,y6m-mult-div,Division with remainders,independentPractice[2],10,$239 \div 6$,$39$ remainder $5$,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|miles and kilometres,y6m-converting-units,Miles and kilometres,workedExample,11,Convert $5$ miles to kilometres.,$5$ miles is approximately $8$ km.,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|miles and kilometres,y6m-converting-units,Miles and kilometres,tryThis,11,Convert $10$ miles to kilometres.,"$10 \times 1.6 = 16$, so $10$ miles is approximately $16$ km.",,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|miles and kilometres,y6m-converting-units,Miles and kilometres,quickCheck,11,A route is $20$ miles long. How many kilometres is this approximately?,"$20 \times 1.6 = 32$, so the route is approximately $32$ km.",,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|miles and kilometres,y6m-converting-units,Miles and kilometres,guidedPractice[0],11,Convert $3$ miles to kilometres.,"$3 \times 1.6 = 4.8$, so $3$ miles is approximately $4.8$ km.",,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|miles and kilometres,y6m-converting-units,Miles and kilometres,guidedPractice[1],11,Convert $12$ miles to kilometres.,"$12 \times 1.6 = 19.2$, so $12$ miles is approximately $19.2$ km.",,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|miles and kilometres,y6m-converting-units,Miles and kilometres,independentPractice[0],11,Convert $7$ miles to kilometres.,"$7 \times 1.6 = 11.2$, so $7$ miles is approximately $11.2$ km.",,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|miles and kilometres,y6m-converting-units,Miles and kilometres,independentPractice[1],11,Convert $15$ miles to kilometres.,"$15 \times 1.6 = 24$, so $15$ miles is approximately $24$ km.",,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|miles and kilometres,y6m-converting-units,Miles and kilometres,independentPractice[2],11,Convert $25$ miles to kilometres.,"$25 \times 1.6 = 40$, so $25$ miles is approximately $40$ km.",,
AGREE,v19|y5m-fractions|curriculum|secure|lesson|fraction of an amount,y5m-fractions,Fraction of an amount,workedExample,10,Find $\frac{3}{4}$ of $28$.,21,21,fraction_ops
AGREE,v19|y5m-fractions|curriculum|secure|lesson|fraction of an amount,y5m-fractions,Fraction of an amount,tryThis,10,Find $\frac{2}{5}$ of $35$.,14,14,fraction_ops
AGREE,v19|y5m-fractions|curriculum|secure|lesson|fraction of an amount,y5m-fractions,Fraction of an amount,quickCheck,10,Find $\frac{2}{7}$ of $49$.,14,14,fraction_ops
AGREE,v19|y5m-fractions|curriculum|secure|lesson|fraction of an amount,y5m-fractions,Fraction of an amount,guidedPractice[0],10,Find $\frac{2}{3}$ of $24$.,16,16,fraction_ops
AGREE,v19|y5m-fractions|curriculum|secure|lesson|fraction of an amount,y5m-fractions,Fraction of an amount,guidedPractice[1],10,Find $\frac{4}{5}$ of $30$.,24,24,fraction_ops
AGREE,v19|y5m-fractions|curriculum|secure|lesson|fraction of an amount,y5m-fractions,Fraction of an amount,independentPractice[0],10,Find $\frac{3}{5}$ of $40$.,24,24,fraction_ops
AGREE,v19|y5m-fractions|curriculum|secure|lesson|fraction of an amount,y5m-fractions,Fraction of an amount,independentPractice[1],10,Find $\frac{5}{6}$ of $42$.,35,35,fraction_ops
AGREE,v19|y5m-fractions|curriculum|secure|lesson|fraction of an amount,y5m-fractions,Fraction of an amount,independentPractice[2],10,Find $\frac{3}{8}$ of $48$.,18,18,fraction_ops
AGREE,v19|y6m-ratio|curriculum|secure|lesson|use ratio to compare,y6m-ratio,Use ratio to compare,workedExample,10,The ratio of red counters to blue counters is $2:3$. There are $8$ red counters. How many blue counters are there?,2:3,2:3,ratio_table
AGREE,v19|y6m-ratio|curriculum|secure|lesson|use ratio to compare,y6m-ratio,Use ratio to compare,tryThis,10,The ratio of apples to pears is $3:5$. There are $12$ apples. How many pears are there?,3:5,3:5,ratio_table
AGREE,v19|y6m-ratio|curriculum|secure|lesson|use ratio to compare,y6m-ratio,Use ratio to compare,quickCheck,10,The ratio of red balloons to blue balloons is $1:6$. There are $5$ red balloons. How many blue balloons are there?,1:6,1:6,ratio_table
AGREE,v19|y6m-ratio|curriculum|secure|lesson|use ratio to compare,y6m-ratio,Use ratio to compare,guidedPractice[0],10,The ratio of yellow beads to green beads is $4:1$. There are $20$ yellow beads. How many green beads are there?,4:1,4:1,ratio_table
AGREE,v19|y6m-ratio|curriculum|secure|lesson|use ratio to compare,y6m-ratio,Use ratio to compare,guidedPractice[1],10,The ratio of cats to dogs is $3:2$. There are $15$ cats. How many dogs are there?,3:2,3:2,ratio_table
AGREE,v19|y6m-ratio|curriculum|secure|lesson|use ratio to compare,y6m-ratio,Use ratio to compare,independentPractice[0],10,The ratio of pencils to pens is $5:2$. There are $25$ pencils. How many pens are there?,5:2,5:2,ratio_table
AGREE,v19|y6m-ratio|curriculum|secure|lesson|use ratio to compare,y6m-ratio,Use ratio to compare,independentPractice[1],10,The ratio of boys to girls is $2:7$. There are $8$ boys. How many girls are there?,2:7,2:7,ratio_table
AGREE,v19|y6m-ratio|curriculum|secure|lesson|use ratio to compare,y6m-ratio,Use ratio to compare,independentPractice[2],10,The ratio of white tiles to black tiles is $3:4$. There are $18$ white tiles. How many black tiles are there?,3:4,3:4,ratio_table
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of shapes,y6m-area-perimeter-volume,Volume of shapes,workedExample,22,"Find the volume of a cuboid with length $6\text{ cm}$, width $4\text{ cm}$ and height $3\text{ cm}$.",$72\text{ cm}^3$,72,cuboid_volume
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of shapes,y6m-area-perimeter-volume,Volume of shapes,tryThis,22,"Find the volume of a cuboid with length $8\text{ cm}$, width $2\text{ cm}$ and height $5\text{ cm}$.",$8 \times 2 \times 5 = 80\text{ cm}^3$,80,cuboid_volume
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of shapes,y6m-area-perimeter-volume,Volume of shapes,quickCheck,22,"A cuboid is $4\text{ cm}$ long, $4\text{ cm}$ wide and $4\text{ cm}$ high. What is its volume?",$4 \times 4 \times 4 = 64\text{ cm}^3$,64,cuboid_volume
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of shapes,y6m-area-perimeter-volume,Volume of shapes,guidedPractice[0],22,"Find the volume of a cuboid with length $5\text{ cm}$, width $3\text{ cm}$ and height $4\text{ cm}$.",$5 \times 3 \times 4 = 60\text{ cm}^3$,60,cuboid_volume
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of shapes,y6m-area-perimeter-volume,Volume of shapes,guidedPractice[1],22,"Find the volume of a cuboid with length $7\text{ cm}$, width $2\text{ cm}$ and height $3\text{ cm}$.",$7 \times 2 \times 3 = 42\text{ cm}^3$,42,cuboid_volume
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of shapes,y6m-area-perimeter-volume,Volume of shapes,independentPractice[0],22,"Find the volume of a cuboid with length $9\text{ cm}$, width $4\text{ cm}$ and height $2\text{ cm}$.",$9 \times 4 \times 2 = 72\text{ cm}^3$,72,cuboid_volume
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of shapes,y6m-area-perimeter-volume,Volume of shapes,independentPractice[1],22,"Find the volume of a cuboid with length $10\text{ cm}$, width $3\text{ cm}$ and height $6\text{ cm}$.",$10 \times 3 \times 6 = 180\text{ cm}^3$,180,cuboid_volume
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of shapes,y6m-area-perimeter-volume,Volume of shapes,independentPractice[2],22,"Find the volume of a cuboid with length $12\text{ cm}$, width $2\text{ cm}$ and height $4\text{ cm}$.",$12 \times 2 \times 4 = 96\text{ cm}^3$,96,cuboid_volume
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|multiplication and division problems,y6m-mult-div,Multiplication and division problems,workedExample,8,A school buys $36$ boxes of pencils. Each box contains $15$ pencils. How many pencils are bought altogether?,540,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|multiplication and division problems,y6m-mult-div,Multiplication and division problems,tryThis,8,A theatre has $24$ rows with $16$ seats in each row. How many seats are there?,$384$ seats,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|multiplication and division problems,y6m-mult-div,Multiplication and division problems,quickCheck,8,"In $26 \times 13$, why is the second partial product $260$?","The $1$ represents $1$ ten, so $26 \times 10 = 260$.",,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|multiplication and division problems,y6m-mult-div,Multiplication and division problems,guidedPractice[0],8,A farmer packs $28$ crates with $14$ apples in each crate. How many apples are packed?,$392$ apples,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|multiplication and division problems,y6m-mult-div,Multiplication and division problems,guidedPractice[1],8,A library has $32$ shelves with $12$ books on each shelf. How many books are there?,$384$ books,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|multiplication and division problems,y6m-mult-div,Multiplication and division problems,independentPractice[0],8,A coach carries $27$ teams with $13$ players in each team. How many players are there?,$351$ players,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|multiplication and division problems,y6m-mult-div,Multiplication and division problems,independentPractice[1],8,A factory fills $34$ trays with $16$ biscuits on each tray. How many biscuits are made?,$544$ biscuits,,
UNVERIFIABLE,v19|y6m-mult-div|curriculum|secure|lesson|multiplication and division problems,y6m-mult-div,Multiplication and division problems,independentPractice[2],8,A shop sells $42$ packs with $15$ stickers in each pack. How many stickers are sold?,$630$ stickers,,
UNVERIFIABLE,v19|y6m-problem-solving|curriculum|secure|lesson|sats revision and consolidation,y6m-problem-solving,SATs revision and consolidation,workedExample,9,A school buys $8$ packs of pencils. Each pack has $24$ pencils. The pencils are shared equally between $6$ classes. How many pencils does each class receive?,Each class receives $32$ pencils.,,
UNVERIFIABLE,v19|y6m-problem-solving|curriculum|secure|lesson|sats revision and consolidation,y6m-problem-solving,SATs revision and consolidation,tryThis,9,A shop has $7$ boxes of stickers. Each box contains $36$ stickers. The stickers are shared equally between $9$ children. How many stickers does each child receive?,"$28$ stickers, because $7 \times 36 = 252$ and $252 \div 9 = 28$.",,
AGREE,v19|y6m-problem-solving|curriculum|secure|lesson|sats revision and consolidation,y6m-problem-solving,SATs revision and consolidation,quickCheck,9,Which calculation finds the total number of items in $7$ equal packs of $25$ items?,1,1,roman_numerals
UNVERIFIABLE,v19|y6m-problem-solving|curriculum|secure|lesson|sats revision and consolidation,y6m-problem-solving,SATs revision and consolidation,guidedPractice[0],9,A library has $5$ shelves with $48$ books on each shelf. The books are shared equally between $8$ tables. How many books are on each table?,"$30$ books, because $5 \times 48 = 240$ and $240 \div 8 = 30$.",,
UNVERIFIABLE,v19|y6m-problem-solving|curriculum|secure|lesson|sats revision and consolidation,y6m-problem-solving,SATs revision and consolidation,guidedPractice[1],9,A farmer packs $9$ trays with $16$ eggs on each tray. The eggs are placed equally into $4$ crates. How many eggs are in each crate?,"$36$ eggs, because $9 \times 16 = 144$ and $144 \div 4 = 36$.",,
UNVERIFIABLE,v19|y6m-problem-solving|curriculum|secure|lesson|sats revision and consolidation,y6m-problem-solving,SATs revision and consolidation,independentPractice[0],9,A coach buys $6$ bags of bibs. Each bag contains $35$ bibs. The bibs are shared equally between $7$ teams. How many bibs does each team receive?,"$30$ bibs, because $6 \times 35 = 210$ and $210 \div 7 = 30$.",,
UNVERIFIABLE,v19|y6m-problem-solving|curriculum|secure|lesson|sats revision and consolidation,y6m-problem-solving,SATs revision and consolidation,independentPractice[1],9,A museum sells $12$ packs of postcards. Each pack has $18$ postcards. The postcards are arranged equally in $9$ display boxes. How many postcards are in each box?,"$24$ postcards, because $12 \times 18 = 216$ and $216 \div 9 = 24$.",,
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|order fractions, decimals and percentages",y6m-fdp,"Order fractions, decimals and percentages",workedExample,9,"Order $\frac{3}{5}$, $0.65$ and $70\%$ from smallest to largest.","3/5, 0.65","3/5, 0.65",fdp_equivalence
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|order fractions, decimals and percentages",y6m-fdp,"Order fractions, decimals and percentages",tryThis,9,"Order $\frac{7}{10}$, $68\%$ and $0.72$ from smallest to largest.",0.7,0.7,place_value_shift
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|order fractions, decimals and percentages",y6m-fdp,"Order fractions, decimals and percentages",quickCheck,9,"Which is greatest: $\frac{7}{10}$, $0.69$ or $68\%$?",0.7,0.7,place_value_shift
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|order fractions, decimals and percentages",y6m-fdp,"Order fractions, decimals and percentages",guidedPractice[0],9,"Order $\frac{1}{2}$, $0.55$ and $48\%$ from smallest to largest.","1/2, 0.55","1/2, 0.55",fdp_equivalence
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|order fractions, decimals and percentages",y6m-fdp,"Order fractions, decimals and percentages",guidedPractice[1],9,"Order $75\%$, $\frac{4}{5}$ and $0.78$ from smallest to largest.","0.78, 4/5","0.78, 4/5",fdp_equivalence
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|order fractions, decimals and percentages",y6m-fdp,"Order fractions, decimals and percentages",independentPractice[0],9,"Order $\frac{2}{5}$, $35\%$ and $0.42$ from smallest to largest.","2/5, 0.42","2/5, 0.42",fdp_equivalence
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|order fractions, decimals and percentages",y6m-fdp,"Order fractions, decimals and percentages",independentPractice[1],9,"Order $0.85$, $\frac{9}{10}$ and $88\%$ from smallest to largest.",0.9,0.9,place_value_shift
AGREE,"v19|y6m-fdp|curriculum|secure|lesson|order fractions, decimals and percentages",y6m-fdp,"Order fractions, decimals and percentages",independentPractice[2],9,"Order $\frac{3}{4}$, $0.68$ and $72\%$ from smallest to largest.","0.68, 3/4","0.68, 3/4",fdp_equivalence
UNVERIFIABLE,v19|y6m-statistics|curriculum|secure|lesson|pie charts with percentages,y6m-statistics,Pie charts with percentages,workedExample,9,"A class chose their favourite fruit. Apples are $40\%$, bananas are $25\%$, oranges are $20\%$, and pears are $15\%$. What percentage chose bananas?",25,,
AGREE,v19|y6m-statistics|curriculum|secure|lesson|pie charts with percentages,y6m-statistics,Pie charts with percentages,tryThis,9,"A pie chart shows reading choices. Fiction is $45\%$, comics are $30\%$, magazines are $15\%$, and information books are $10\%$. What percentage chose comics?",45,45,place_value_chart
UNVERIFIABLE,v19|y6m-statistics|curriculum|secure|lesson|pie charts with percentages,y6m-statistics,Pie charts with percentages,quickCheck,9,A pie chart sector for music is labelled $25\%$. What does this mean?,$25$ out of every $100$ choices were music.,,
AGREE,v19|y6m-statistics|curriculum|secure|lesson|pie charts with percentages,y6m-statistics,Pie charts with percentages,guidedPractice[0],9,"A pie chart shows pets. Dogs are $50\%$, cats are $30\%$, fish are $10\%$, and rabbits are $10\%$. What percentage chose cats?",50,50,place_value_chart
AGREE,v19|y6m-statistics|curriculum|secure|lesson|pie charts with percentages,y6m-statistics,Pie charts with percentages,guidedPractice[1],9,"A pie chart shows games. Football is $35\%$, swimming is $25\%$, tennis is $20\%$, and cycling is $20\%$. What percentage chose swimming?",35,35,place_value_chart
